model_id,origin_week_ref,target_week_ref,horizon_steps,tau_years,yield_col,yield_pred,yield_obs,error,abs_error
dl,2021-04-30,2021-10-29,26,3.0,bbg_bz_bond_3y,7.714220530295263,12.2281,-4.513879469704737,4.513879469704737
dl,2021-04-30,2021-10-29,26,5.0,bbg_bz_bond_5y,8.765108952596805,12.1451,-3.3799910474031947,3.3799910474031947
dl,2021-04-30,2021-10-29,26,10.0,bbg_bz_bond_10y,9.59012417827176,12.2879,-2.697775821728241,2.697775821728241
dl,2021-04-30,2022-04-29,52,1.0,bbg_bz_bond_1y,5.871062620389985,13.0535,-7.182437379610015,7.182437379610015
dl,2021-04-30,2022-04-29,52,3.0,bbg_bz_bond_3y,7.744220424828729,12.1522,-4.407979575171272,4.407979575171272
dl,2021-04-30,2022-04-29,52,5.0,bbg_bz_bond_5y,8.749119228146391,12.0513,-3.3021807718536085,3.3021807718536085
dl,2021-04-30,2022-04-29,52,10.0,bbg_bz_bond_10y,9.566766348809876,12.3455,-2.778733651190123,2.778733651190123
dl,2021-05-07,2021-06-04,4,1.0,bbg_bz_bond_1y,5.964291132500549,6.0224,-0.05810886749945077,0.05810886749945077
dl,2021-05-07,2021-06-04,4,3.0,bbg_bz_bond_3y,8.106903335806107,7.7231,0.3838033358061077,0.3838033358061077
dl,2021-05-07,2021-06-04,4,5.0,bbg_bz_bond_5y,9.17552671784703,8.319,0.8565267178470286,0.8565267178470286
dl,2021-05-07,2021-06-04,4,10.0,bbg_bz_bond_10y,9.827353824860396,9.3203,0.507053824860396,0.507053824860396
dl,2021-05-07,2021-08-06,13,1.0,bbg_bz_bond_1y,6.117433733009152,7.8434,-1.7259662669908478,1.7259662669908478
dl,2021-05-07,2021-08-06,13,3.0,bbg_bz_bond_3y,8.148265866050847,9.1381,-0.9898341339491523,0.9898341339491523
dl,2021-05-07,2021-08-06,13,5.0,bbg_bz_bond_5y,9.186930294744936,9.5086,-0.3216697052550632,0.3216697052550632
dl,2021-05-07,2021-08-06,13,10.0,bbg_bz_bond_10y,9.895190337521214,10.2447,-0.3495096624787859,0.3495096624787859
dl,2021-05-07,2021-11-05,26,1.0,bbg_bz_bond_1y,6.2371538498974095,11.8768,-5.63964615010259,5.63964615010259
dl,2021-05-07,2021-11-05,26,3.0,bbg_bz_bond_3y,8.146729532878872,12.1337,-3.986970467121127,3.986970467121127
dl,2021-05-07,2021-11-05,26,5.0,bbg_bz_bond_5y,9.146680960178747,11.9706,-2.823919039821252,2.823919039821252
dl,2021-05-07,2021-11-05,26,10.0,bbg_bz_bond_10y,9.894367475625513,12.0277,-2.1333325243744863,2.1333325243744863
dl,2021-05-07,2022-05-06,52,1.0,bbg_bz_bond_1y,6.405546066960419,13.4068,-7.001253933039582,7.001253933039582
dl,2021-05-07,2022-05-06,52,3.0,bbg_bz_bond_3y,8.16753033499533,12.6966,-4.52906966500467,4.52906966500467
dl,2021-05-07,2022-05-06,52,5.0,bbg_bz_bond_5y,9.105285438425538,12.6111,-3.5058145615744625,3.5058145615744625
dl,2021-05-07,2022-05-06,52,10.0,bbg_bz_bond_10y,9.848097795967105,12.7741,-2.926002204032896,2.926002204032896
dl,2021-05-14,2021-06-11,4,1.0,bbg_bz_bond_1y,6.176844651657213,6.3353,-0.15845534834278752,0.15845534834278752
dl,2021-05-14,2021-06-11,4,3.0,bbg_bz_bond_3y,8.299960923517666,8.0697,0.23026092351766714,0.23026092351766714
dl,2021-05-14,2021-06-11,4,5.0,bbg_bz_bond_5y,9.34036071882068,8.654,0.68636071882068,0.68636071882068
dl,2021-05-14,2021-06-11,4,10.0,bbg_bz_bond_10y,9.921384837654276,9.6784,0.24298483765427648,0.24298483765427648
dl,2021-05-14,2021-08-13,13,1.0,bbg_bz_bond_1y,6.3489523516735655,8.0417,-1.692747648326435,1.692747648326435
dl,2021-05-14,2021-08-13,13,3.0,bbg_bz_bond_3y,8.352805929672208,9.441,-1.088194070327793,1.088194070327793
dl,2021-05-14,2021-08-13,13,5.0,bbg_bz_bond_5y,9.364287093266778,9.9684,-0.6041129067332225,0.6041129067332225
dl,2021-05-14,2021-08-13,13,10.0,bbg_bz_bond_10y,10.016202126905654,10.7222,-0.705997873094347,0.705997873094347
dl,2021-05-14,2021-11-12,26,1.0,bbg_bz_bond_1y,6.478805970128616,11.862,-5.383194029871384,5.383194029871384
dl,2021-05-14,2021-11-12,26,3.0,bbg_bz_bond_3y,8.350854060187121,11.7639,-3.4130459398128785,3.4130459398128785
dl,2021-05-14,2021-11-12,26,5.0,bbg_bz_bond_5y,9.323058969268015,11.5469,-2.223841030731986,2.223841030731986
dl,2021-05-14,2021-11-12,26,10.0,bbg_bz_bond_10y,10.027665374604803,11.5838,-1.556134625395197,1.556134625395197
dl,2021-05-14,2022-05-13,52,1.0,bbg_bz_bond_1y,6.658054007237236,13.5462,-6.888145992762765,6.888145992762765
dl,2021-05-14,2022-05-13,52,3.0,bbg_bz_bond_3y,8.366371141056385,12.6777,-4.3113288589436145,4.3113288589436145
dl,2021-05-14,2022-05-13,52,5.0,bbg_bz_bond_5y,9.271203860786866,12.5214,-3.250196139213134,3.250196139213134
dl,2021-05-14,2022-05-13,52,10.0,bbg_bz_bond_10y,9.976102986378903,12.6978,-2.721697013621098,2.721697013621098
