,InflPC1_rollstd_d1,InflPC2_rollstd_d1
2022-07-27,0.0182197604873528,0.015604816815408512
2022-07-28,0.01806498980128881,0.01556559826077957
2022-07-29,0.01808586459673549,0.015561287820568972
2022-08-01,0.017748886735612052,0.014140724859516653
2022-08-02,0.01753005688429697,0.013940913041969708
2022-08-03,0.015792817608179056,0.0140482456104266
2022-08-04,0.01599101610354037,0.01183920549319423
2022-08-05,0.015863260584672953,0.01160140572177725
2022-08-08,0.01594617919925187,0.010311426645489017
2022-08-09,0.014581839200163595,0.01047558704519629
2022-08-10,0.025343356650135374,0.013444226336385147
2022-08-11,0.025348549151367396,0.013385194262894966
2022-08-12,0.025344075410515983,0.013247092073020193
2022-08-15,0.025728244425631493,0.013451013195253467
2022-08-16,0.024295426888406475,0.01330499661303619
2022-08-17,0.02427358574844325,0.013374468375886257
2022-08-18,0.024041523433465228,0.013272199809178587
2022-08-19,0.026648139283190535,0.01737359991642042
2022-08-22,0.027372986364473228,0.01632568917861956
2022-08-23,0.027312284041255974,0.016410857084992663
2022-08-24,0.027304609159683194,0.01635287692820001
2022-08-25,0.027314186481036968,0.016333832887644152
2022-08-26,0.027428052968416834,0.016371509577348797
2022-08-29,0.027434792422350748,0.016212333069974976
2022-08-30,0.027248026699417206,0.016272257424225202
2022-08-31,0.0272465025707846,0.016233265974996487
2022-09-01,0.027256820277004205,0.016348125957461424
2022-09-02,0.0275137106085083,0.016536758174362284
2022-09-05,0.02809523396881449,0.016497088393836724
2022-09-06,0.028099499928507753,0.016255882409315203
2022-09-08,0.02936917133305475,0.01668917585866071
2022-09-09,0.018529958201877895,0.017971983098485432
2022-09-12,0.02007351491850865,0.022570081723790315
2022-09-13,0.019690031322313936,0.022603728007210975
2022-09-14,0.01973700191554789,0.022280224130160457
2022-09-15,0.0191628033663136,0.022197798907570395
2022-09-16,0.02123539027369445,0.02433961682113459
2022-09-19,0.02087680923975263,0.024851166269036308
2022-09-20,0.018544318693957163,0.023394059425279924
2022-09-21,0.018302283295400217,0.023514181629407736
2022-09-22,0.018273917839476753,0.02343075735935488
2022-09-23,0.01821124570489669,0.023328336329074353
2022-09-26,0.017902178553368304,0.023730474339137705
2022-09-27,0.018110766932572724,0.02391713196378392
2022-09-28,0.01826578119884216,0.02402700101506159
2022-09-29,0.01831735474151989,0.02406014986843964
2022-09-30,0.018171330046850773,0.0238467744749947
2022-10-03,0.019033304290302956,0.024498139254641997
2022-10-04,0.01926934339871336,0.024607503382620462
2022-10-05,0.019142616784227334,0.02487175270523064
2022-10-06,0.019475437826556218,0.02571215464232353
2022-10-07,0.02042370236007205,0.025410818649417004
2022-10-10,0.02215932716746482,0.024246256156363624
2022-10-11,0.020925700220792296,0.018371462776445437
2022-10-13,0.021315889238481923,0.018361900121608803
2022-10-14,0.021673161980044327,0.018485051539572913
2022-10-17,0.02231618739944908,0.018680460309862548
2022-10-18,0.01948681894799906,0.01130834106533791
2022-10-19,0.019547964801013073,0.011315650050190647
2022-10-20,0.020291544214524625,0.012356394131966274
2022-10-21,0.020342317188581663,0.01243502802413223
2022-10-24,0.020349791661494775,0.012515291736492202
2022-10-25,0.020259266737530833,0.011826685660190987
2022-10-26,0.020265322452184754,0.011844072611468234
2022-10-27,0.0203100565310286,0.011873169334395311
2022-10-28,0.020350392868767893,0.011897830842536377
2022-10-31,0.020378464909293483,0.01193617671567857
2022-11-01,0.020402135384149013,0.011681800686213327
2022-11-03,0.01815877881752597,0.011253478246850124
2022-11-04,0.01818761829393908,0.01132537640538431
2022-11-07,0.018243316722965364,0.011362632044662415
2022-11-08,0.01733888737271383,0.011176125290806959
2022-11-09,0.015675884217840816,0.010794338086041784
2022-11-10,0.011305675359633467,0.011556628561315844
2022-11-11,0.01159138251972372,0.011794967378401524
2022-11-14,0.009422547373690247,0.011899573528330758
2022-11-16,0.009352084760402635,0.011478361289550912
2022-11-17,0.009032136310351057,0.010404295295145149
2022-11-18,0.010547766423398157,0.012209988839983981
2022-11-21,0.010923741008438232,0.012199821886304226
2022-11-22,0.010178924873838207,0.010070939038132503
2022-11-23,0.010184688843467305,0.010059028651915205
2022-11-24,0.009856453957553685,0.010038950029366023
2022-11-25,0.009857492289204376,0.010047639589632893
2022-11-28,0.010221424291315147,0.010042296552498057
2022-11-29,0.010219360657034767,0.01006181650393031
2022-11-30,0.010217477339785529,0.010081990652111995
2022-12-01,0.009892341220471895,0.010109840087060519
2022-12-02,0.012390095760574902,0.013458192124031584
2022-12-05,0.012670641692643883,0.013435389226018984
2022-12-06,0.012684459213304178,0.013533200653010991
2022-12-07,0.012707257878011293,0.014282662944256166
2022-12-08,0.013854128221521631,0.015617695811681086
2022-12-09,0.014149909322624022,0.016164118588724536
2022-12-12,0.01602358723616498,0.016303884259687644
2022-12-13,0.01716228406347723,0.01658800332778456
2022-12-14,0.017035597093248277,0.016595063729522318
2022-12-15,0.01772554994188739,0.01743063096904777
2022-12-16,0.021700080744227006,0.017975742369620684
2022-12-19,0.021300208609761045,0.01750749505230573
2022-12-20,0.020963177704177226,0.01751006129525017
2022-12-21,0.020968057287748955,0.017511783511730133
2022-12-22,0.020976955909317106,0.01751246949292935
2022-12-23,0.04490391206802503,0.02559740478239752
2022-12-26,0.044787139008032203,0.025611716478256986
2022-12-27,0.04434630317568981,0.025687998098137394
2022-12-28,0.04424129861089821,0.025815849640846968
2022-12-29,0.04540611815777437,0.02617719920120242
2022-12-30,0.04516108649249835,0.02724026672477123
2023-01-02,0.046203263836704186,0.028634423823587527
2023-01-03,0.045997683602486655,0.028602233159684316
2023-01-04,0.04590399780565599,0.028587990036267327
2023-01-05,0.04521286982736858,0.028553951159135595
2023-01-06,0.04517476653491629,0.02913885990101878
2023-01-09,0.04573342789218435,0.03572031292160932
2023-01-10,0.04819843178517742,0.03795505958813564
2023-01-11,0.04690160251160892,0.03729440855108833
2023-01-12,0.048740249175776934,0.03954918300442562
2023-01-13,0.049004443131382844,0.03980616054515208
2023-01-16,0.048819151097163345,0.0391235305222832
2023-01-17,0.04884296273121602,0.03830703781559546
2023-01-18,0.048369598739844206,0.038216750893465413
2023-01-19,0.047775667674064354,0.03823024906228296
2023-01-20,0.04751482054217929,0.039061531646254456
2023-01-23,0.032872548086198154,0.03564768861880095
2023-01-24,0.03265438554516084,0.03578493622714528
2023-01-25,0.03266840648092998,0.03578807541886916
2023-01-26,0.03281481242161459,0.03554743352071006
2023-01-27,0.0383063404090314,0.05236899809568008
2023-01-30,0.038621744447845004,0.05182381232336117
2023-01-31,0.0383001203861949,0.04972823871596725
2023-02-01,0.03776489916354724,0.04974198011689199
2023-02-02,0.03794925810701484,0.04973921330722795
2023-02-03,0.03795508760256998,0.049748512822985515
2023-02-06,0.038717653844072226,0.04921672363430622
2023-02-07,0.037259749300163285,0.04342798942219452
2023-02-08,0.03359615066244018,0.04031297768978484
2023-02-09,0.033311032684937104,0.04050849159395523
2023-02-10,0.0360309932525763,0.042723446358430166
2023-02-13,0.03626616525350031,0.042118143221028685
2023-02-14,0.03616013591054151,0.04258244168258631
2023-02-15,0.03616685242270172,0.04258478930699104
2023-02-16,0.03639222190011495,0.043509667130187175
2023-02-17,0.04562102237435993,0.04379691566580582
2023-02-22,0.045167262688731113,0.043941481757923506
2023-02-23,0.04548763896246442,0.04385616868621848
2023-02-24,0.045886507564563625,0.043745022326713026
2023-02-27,0.04631375961294415,0.043760702610244534
2023-02-28,0.04631504876110278,0.04375954493105858
2023-03-01,0.04064521543334042,0.01855203552932152
2023-03-02,0.04093957544188321,0.018643626526379995
2023-03-03,0.04080402306744897,0.01855069084405049
2023-03-06,0.041204426540673626,0.018455548738921225
2023-03-07,0.04107644418113457,0.01841073315407348
2023-03-08,0.041218348748430556,0.01797151431357383
2023-03-09,0.041022844794624994,0.01810223123064469
2023-03-10,0.041123291056480396,0.020129386202194795
2023-03-13,0.0412853908213204,0.02036048791414631
2023-03-14,0.041290127912162376,0.02089426303004194
2023-03-15,0.03575588831443361,0.01579402104629535
2023-03-16,0.03545242908268489,0.015811086846881015
2023-03-17,0.04748194011932032,0.02492274523408062
2023-03-20,0.04868298802098103,0.02483479244519451
2023-03-21,0.0484693290047235,0.02411909610950397
2023-03-22,0.03735468353035672,0.02399485262421254
2023-03-23,0.037376786046403994,0.02322929666378248
2023-03-24,0.044919268406300936,0.028784911780760612
2023-03-27,0.04476406761205326,0.02883928142706185
2023-03-28,0.04486500116563308,0.02884139210216638
2023-03-29,0.04485933822030268,0.028841189488064762
2023-03-30,0.0448253978330587,0.029005543821476434
2023-03-31,0.04470668686632553,0.02892954364792203
2023-04-03,0.04493411099909882,0.028914390339419428
2023-04-04,0.044638002199535884,0.0290251081256372
2023-04-05,0.04463111018169199,0.029024220594557858
2023-04-06,0.04448920692613366,0.029393771012968518
2023-04-10,0.04451883043312946,0.02937775939371681
2023-04-11,0.04442688539074664,0.027948139723755584
2023-04-12,0.0442316619941148,0.027890626901592348
2023-04-13,0.04425724257394148,0.02777721096124077
2023-04-14,0.044123968402737655,0.027872342786007417
2023-04-17,0.04422887063934986,0.027874860398558316
2023-04-18,0.02944560613660592,0.019317751288405672
2023-04-19,0.028348396251203292,0.01933649967325908
2023-04-20,0.028318867877880228,0.01985615745478838
2023-04-24,0.028720405909389086,0.01994485669738932
2023-04-25,0.02875728123658359,0.019944777087596205
2023-04-26,0.011344000687125575,0.00757901652204257
2023-04-27,0.010960881472189503,0.007595702054857811
2023-04-28,0.010828104217415655,0.00744255103140368
2023-05-02,0.011091984700931626,0.007948097487426425
2023-05-03,0.011551352868782337,0.007954321435871159
2023-05-04,0.011567713719120581,0.007952313844445355
2023-05-05,0.01156282033047444,0.008145136645636496
2023-05-08,0.011604183447645343,0.008270861851903104
2023-05-09,0.011604294171507101,0.008269922498989892
2023-05-10,0.011440532545787502,0.007611562765438781
2023-05-11,0.011453957278002925,0.007652196103428061
2023-05-12,0.009926278792583993,0.007853803629632125
2023-05-15,0.010385617976663986,0.008466517176931919
2023-05-16,0.010251907734952671,0.008197195224208925
2023-05-17,0.010169639503373134,0.008038075430336604
2023-05-18,0.010657687760082931,0.007924923504902252
2023-05-19,0.015902000198862863,0.0219080143257804
2023-05-22,0.014288167486343404,0.021838063946930126
2023-05-23,0.014180574157286107,0.021145476887414773
2023-05-24,0.014135873950974705,0.02117767655897331
2023-05-25,0.014102774782309504,0.021111597127148
2023-05-26,0.014133597161500033,0.02130445560214369
2023-05-29,0.014026501716756578,0.021065228852124578
2023-05-30,0.013550334480261075,0.021056840046383217
2023-05-31,0.013604662867699681,0.02108935475550508
2023-06-01,0.013655686739761811,0.02119450265001613
2023-06-02,0.013649193962866586,0.021125802389929883
2023-06-05,0.013765517078830577,0.021258274422907286
2023-06-06,0.013933889262068368,0.021257032113451698
2023-06-07,0.04012351056272717,0.021267616209235205
2023-06-09,0.041209484946653545,0.021150435751794757
2023-06-12,0.041116656889618255,0.021142430288513977
2023-06-13,0.04100053890623612,0.020458114983630576
2023-06-14,0.04105796848523554,0.020434085296667216
2023-06-15,0.041104411010318975,0.02049695172015081
2023-06-16,0.05856203910991838,0.020349941031820695
2023-06-19,0.05851113113632156,0.020325938155631815
2023-06-20,0.05855208901039864,0.006945654023127849
2023-06-21,0.05867749364903366,0.0071358506169514535
2023-06-22,0.058760689971679055,0.007112057758582844
2023-06-23,0.05850674175986526,0.008961283729852464
2023-06-26,0.0582778219235715,0.00914263823863778
2023-06-27,0.058500253501464476,0.008195613828471638
2023-06-28,0.05877098233039598,0.008189867996992508
2023-06-29,0.05856805594459075,0.008414616520243279
2023-06-30,0.08369491148539521,0.03480770578602966
2023-07-03,0.0835692638736929,0.03481874817138321
2023-07-04,0.08359386979604722,0.03479465245586791
2023-07-05,0.08393374324064858,0.03438395383055262
2023-07-06,0.08425353799304815,0.03421654761177641
2023-07-07,0.07825185147344453,0.03421014186357999
2023-07-10,0.07807374215657832,0.03403715326739999
2023-07-11,0.07790097863204974,0.03413251482149597
2023-07-12,0.07796009920996615,0.03395335639598586
2023-07-13,0.0780376103935035,0.03363390949272287
2023-07-14,0.07804042860772888,0.03360671372569619
2023-07-17,0.06652794653341554,0.03342294340658746
2023-07-18,0.06675459402753985,0.03316105517007526
2023-07-19,0.06666537193702668,0.03312263069440153
2023-07-20,0.06667827643663403,0.03309230544433628
2023-07-21,0.06647601665972744,0.033460952330962634
2023-07-24,0.06654319083785654,0.03349478555639246
2023-07-25,0.06670804377949298,0.03349934433061592
2023-07-26,0.06672327067379645,0.0335043174265128
2023-07-27,0.06663648296561993,0.03338933221613191
2023-07-28,0.06659059234123799,0.03400550574970107
2023-07-31,0.013828189663362224,0.009815065131634168
2023-08-01,0.01388453117881896,0.009809559119620573
2023-08-02,0.013912719248882741,0.009787946869550573
2023-08-03,0.013891940712332466,0.009789095726222276
2023-08-04,0.013909799272357127,0.009774889469616566
2023-08-07,0.013912400573787053,0.00986806673977313
2023-08-08,0.013991917766137013,0.009810405801363959
2023-08-09,0.012924612429134614,0.0070769149021338105
2023-08-10,0.012906161663250235,0.00704711567595356
2023-08-11,0.01293302641382756,0.007007705293090616
2023-08-14,0.01289861828705847,0.007072412061898223
2023-08-15,0.004977466347900193,0.0061400132345285005
2023-08-16,0.005028586752925589,0.006234399291574702
2023-08-17,0.005079181410312778,0.006322731513975213
2023-08-18,0.00542743594818445,0.006947576063287897
2023-08-21,0.005542918427227127,0.006269335106666183
2023-08-22,0.005535818186214985,0.006255953395417676
2023-08-23,0.005525824158064596,0.006253343206637288
2023-08-24,0.005548281572694491,0.006274011828644905
2023-08-25,0.00553597168818712,0.006283570779712707
2023-08-28,0.00428635761812853,0.004100854168636239
2023-08-29,0.004222097310370886,0.004035529154565203
2023-08-30,0.004223442256542457,0.0040195766720316
2023-08-31,0.004305209868839335,0.004024260190338053
2023-09-01,0.004514019342801594,0.004078471630076099
2023-09-04,0.004514959379423339,0.004076408858741523
2023-09-05,0.004076532771197003,0.003750380549545991
2023-09-06,0.00410989743824576,0.0037598439247660664
2023-09-08,0.004130568142525049,0.00375857114712737
2023-09-11,0.004885073761534106,0.004325623351568558
2023-09-12,0.004553420405912456,0.004554154972452462
2023-09-13,0.004346967347896524,0.004328130046063647
2023-09-14,0.005235862504049252,0.004966969530031748
2023-09-15,0.005257465523136516,0.005070909075122941
2023-09-18,0.005231650499786319,0.005010198082659583
2023-09-19,0.005071928385069658,0.004312484875332519
2023-09-20,0.00445519152770009,0.0038872920445690877
2023-09-21,0.0044378349706313365,0.003866242117565789
2023-09-22,0.005172730672689609,0.004449253429034804
2023-09-25,0.005522864043789808,0.00470991046595944
2023-09-26,0.005525524429878397,0.004717952267553583
2023-09-27,0.005818199194680179,0.004910911434321082
2023-09-28,0.005814938261841418,0.004900582429220705
2023-09-29,0.00625850252086688,0.005290004950086897
2023-10-02,0.006214255591124386,0.005250773967160073
2023-10-03,0.0060912224743125895,0.0052047907179654344
2023-10-04,0.006104521367845834,0.005212385230412054
2023-10-05,0.006109995887284575,0.005222242525259056
2023-10-06,0.006085949536307549,0.0051915761909848415
2023-10-09,0.0061035482180595655,0.00520123211007757
2023-10-10,0.0056583130287982016,0.004938640101455534
2023-10-11,0.005824568638875642,0.005559595678499964
2023-10-13,0.005851854517278326,0.005577537509722177
2023-10-16,0.005170108712693256,0.0051343363979990024
2023-10-17,0.005131380684057426,0.00501169764382702
2023-10-18,0.005175984703653001,0.005043886256097548
2023-10-19,0.005041717380613436,0.004985080367165113
2023-10-20,0.005643960103453103,0.006145762277941729
2023-10-23,0.00562896007798777,0.006140324821240649
2023-10-24,0.005004772845154829,0.005719803433027193
2023-10-25,0.004597886413459142,0.005562281689272463
2023-10-26,0.004718798737992728,0.005670060914966868
2023-10-27,0.005389648481346884,0.006465113718654744
2023-10-30,0.005387296217323755,0.006542035120065221
2023-10-31,0.004955324983926491,0.006280507162368039
2023-11-01,0.004897022292360929,0.006266736080332013
2023-11-03,0.004811790374682496,0.006212846570439454
2023-11-06,0.004836681489667456,0.0062065506871396775
2023-11-07,0.00483973662088364,0.00621273875195665
2023-11-08,0.004807237072007052,0.006205998046302457
2023-11-09,0.004852176073321656,0.006274296776995197
2023-11-10,0.004858321289627114,0.006271548960551622
2023-11-13,0.004612228277062383,0.005483173871103562
2023-11-14,0.00455387566615822,0.005428011169667346
2023-11-16,0.004537350193254579,0.005424697672568188
2023-11-17,0.004767448062787166,0.0057554718224434595
2023-11-20,0.004725264738398588,0.005708333835144913
2023-11-21,0.0048743808838985665,0.005891203971313104
2023-11-22,0.004025829139508579,0.004320712419328539
2023-11-23,0.004099121006395869,0.00446815429762158
2023-11-24,0.004111739269232671,0.004471914684170775
2023-11-27,0.004104495014288093,0.00447800925175519
2023-11-28,0.004019284322658655,0.004434674485892206
2023-11-29,0.0027370422312927942,0.003221189313713328
2023-11-30,0.002697732904539929,0.003114733841610834
2023-12-01,0.002649124222735373,0.003033218854391447
2023-12-04,0.002676001162543739,0.0030330477343786487
2023-12-05,0.002678841765065505,0.0030333602969353102
2023-12-06,0.0025829295643516616,0.003000449557151909
2023-12-07,0.002587092679368306,0.0030037138330405405
2023-12-08,0.002824525759741219,0.0033219879392926083
2023-12-11,0.0027887543641893857,0.003257053355491524
2023-12-12,0.002781980095752655,0.00325401024035013
2023-12-13,0.0026659404040918887,0.00320205319956468
2023-12-14,0.002667823232996683,0.003201597187891717
2023-12-15,0.002659707760679029,0.00320358956773008
2023-12-18,0.0023960023920674045,0.0025271051417111268
2023-12-19,0.002360410024862899,0.0025843389267093987
2023-12-20,0.0020859481405893355,0.002252346029600424
2023-12-21,0.002084971500443721,0.00225173873614898
2023-12-22,0.002338038551628088,0.0028831639120680784
2023-12-26,0.0028371490892530964,0.003232780445026739
2023-12-27,0.0028543523505961525,0.003199688082478682
2023-12-28,0.002855661792497507,0.0031974606836859287
2023-12-29,0.002848715710397583,0.003188854832684006
2024-01-02,0.002850603086092325,0.0031911092172087455
2024-01-03,0.0028974394765087733,0.003193991376916908
2024-01-04,0.0029318181598792545,0.003206456331263063
2024-01-05,0.002976411589291425,0.0032164360151083747
2024-01-08,0.0030503747902862997,0.003584505976488108
2024-01-09,0.003315050035760861,0.003897012007526828
2024-01-10,0.0031278020392327428,0.0035584224107984216
2024-01-11,0.003104286126725781,0.003558308424331375
2024-01-12,0.00415722347809844,0.005930713399532184
2024-01-15,0.0043026980966462975,0.006305061461057614
2024-01-16,0.004464424086282012,0.0064664587586032865
2024-01-17,0.005740585466513375,0.00835867863290213
2024-01-18,0.005649850698555969,0.008341260416623343
2024-01-19,0.0058745101065848055,0.008799974564656997
2024-01-22,0.0061142591102134125,0.009115806207149578
2024-01-23,0.006141269330776719,0.009130505821611902
2024-01-24,0.0059885369303154376,0.008951632196599684
2024-01-25,0.005689716289869251,0.008858133172112152
2024-01-26,0.008913170490361803,0.013960327933249505
2024-01-29,0.0090269769428558,0.014112991544929152
2024-01-30,0.009024268100757777,0.014094870152626305
2024-01-31,0.009035587403102655,0.014125126754796779
2024-02-01,0.00904182201312841,0.014134913923304196
2024-02-02,0.009029472464482333,0.014115749085892087
2024-02-05,0.00901835603189623,0.014098135509521896
2024-02-06,0.009001197985823812,0.014076326941740366
2024-02-07,0.008928782310109426,0.013959806610476716
2024-02-08,0.00938624299900316,0.014483227337804144
2024-02-09,0.009481436796554322,0.014486029654287715
2024-02-14,0.008975275955075475,0.013694821846795267
2024-02-15,0.008791662714817527,0.013450767130416708
2024-02-16,0.008982798989717707,0.013401807382576654
2024-02-19,0.008692449867624947,0.012404561692554465
2024-02-20,0.008702180819305527,0.012420073151255973
2024-02-21,0.008473353213553851,0.012114784980497431
2024-02-22,0.008597216798429298,0.011910023015678882
2024-02-23,0.008588479466117861,0.011889826396539691
2024-02-26,0.008662649796243685,0.011864422841156408
2024-02-27,0.008656510296839887,0.01184789991170653
2024-02-28,0.00485307042365944,0.004577032758272394
2024-02-29,0.004777011515767225,0.004293526539064686
2024-03-01,0.0061477758288842515,0.0066184786420989865
2024-03-04,0.0064157133344259955,0.0066035633677432376
2024-03-05,0.006410625347879809,0.006593774967860868
2024-03-06,0.0064089409232733095,0.0065972334477790015
2024-03-07,0.006410998547052313,0.006557794218213067
2024-03-08,0.006523389892712849,0.0067667313500696874
2024-03-11,0.006522823459244311,0.006760740266709524
2024-03-12,0.008037378845821761,0.01025847490862985
2024-03-13,0.007974847264947453,0.010278358008246046
2024-03-14,0.007963563349959851,0.010290781008333617
2024-03-15,0.007962132253471053,0.01096086654069253
2024-03-18,0.008087610296610748,0.011578540501524223
2024-03-19,0.007873634333856334,0.011522855186106561
2024-03-20,0.00792329524040335,0.011517616050268683
2024-03-21,0.007929099547624715,0.0115465997993941
2024-03-22,0.007814411074775157,0.011502349698724625
2024-03-25,0.008086069941079231,0.011656575377695825
2024-03-26,0.008161341095931814,0.01171462246207465
2024-03-27,0.008231853555271472,0.011826633895579619
2024-03-28,0.008240100892434711,0.011831590837650112
2024-04-01,0.008339290051919579,0.011825830540024281
2024-04-02,0.007415712829060981,0.01063468641909194
2024-04-03,0.007222892397180153,0.01063525321829194
2024-04-04,0.007251216825844895,0.010636482023128101
2024-04-05,0.007438661143782071,0.010727700131885513
2024-04-08,0.007521063245319754,0.010818165268754157
2024-04-09,0.007476272129813824,0.01071221529550752
2024-04-10,0.008533306269010627,0.012337777841114691
2024-04-11,0.00654921369929657,0.008578958109074105
2024-04-12,0.008747460441051721,0.008837393838043642
2024-04-15,0.00876377661230572,0.008864171307324465
2024-04-16,0.009941550922162251,0.00825177751812054
2024-04-17,0.00943286753507103,0.007410016310062365
2024-04-18,0.00961463278522443,0.0075775579412795425
2024-04-19,0.009475906142833359,0.007755530276562998
2024-04-22,0.009392985945272969,0.00766277346524111
2024-04-23,0.009407309038042478,0.00766154754800044
2024-04-24,0.008927135182199985,0.007319295917663353
2024-04-25,0.008927048856511927,0.007284940066281202
2024-04-26,0.008928236805957864,0.007159096598596502
2024-04-29,0.008820764403564864,0.007155458906268265
2024-04-30,0.009135536923793168,0.007229900923584183
2024-05-02,0.009267194093614123,0.007229700888921609
2024-05-03,0.009390371376911665,0.007232264549184065
2024-05-06,0.009344017676661725,0.007230688773525538
2024-05-07,0.00940607357827141,0.007248306520539453
2024-05-08,0.009260404074939143,0.0071031806762959756
2024-05-09,0.00926690905981613,0.007135229278102479
2024-05-10,0.007992787588661449,0.003612348688829421
2024-05-13,0.00793703346599355,0.0036370338730489092
2024-05-14,0.006675827982606825,0.0035710354710509805
2024-05-15,0.006702586184887663,0.003539857303287002
2024-05-16,0.008137944327587753,0.0036893407030153215
2024-05-17,0.01067130821289442,0.004643690274236026
2024-05-20,0.0106445417917528,0.004613289020778908
2024-05-21,0.011493584867047671,0.006351355752780199
2024-05-22,0.011429877817402574,0.006352104200218535
2024-05-23,0.011508118935224241,0.00637310928673135
2024-05-24,0.015515907736928364,0.006395021359670333
2024-05-27,0.0154637483589647,0.006386854690204368
2024-05-28,0.015355199851464954,0.006747674025831413
2024-05-29,0.015866982865753273,0.006834377997136583
2024-05-31,0.01655473743806096,0.006882638688135747
2024-06-03,0.016221720088234276,0.006946965177762194
2024-06-04,0.016417594864354054,0.0069101194444648
2024-06-05,0.016392315262309068,0.006890865994528944
2024-06-06,0.016580114998444858,0.006843992131119074
2024-06-07,0.01651584804971936,0.00683592926823954
2024-06-10,0.016692909788467755,0.0068332768103795145
2024-06-11,0.01670028746049824,0.007437111483082514
2024-06-12,0.016784655961856326,0.007432822587679369
2024-06-13,0.01670443667209952,0.007423222810403999
2024-06-14,0.01671185913627201,0.007802197267199453
2024-06-17,0.01609951537183474,0.007736825448016786
2024-06-18,0.014957993458583344,0.007130735821862436
2024-06-19,0.015448567507554427,0.007228644740274512
2024-06-20,0.0160314577649349,0.005764011686596914
2024-06-21,0.01599853930946824,0.006564095581014349
2024-06-24,0.01596763415539834,0.006489348903191237
2024-06-25,0.011575493419674053,0.006504383052421015
2024-06-26,0.011591822840599543,0.00652072110299029
2024-06-27,0.011496167158296803,0.005985040885283215
2024-06-28,0.011254180575285438,0.006108916324016261
2024-07-01,0.009511704103847808,0.0059505417827453114
2024-07-02,0.009685271193889303,0.0060139865832732915
2024-07-03,0.009725574003823009,0.005968206125466032
2024-07-04,0.009695303921059023,0.005922965651294162
2024-07-05,0.009887641563193663,0.005970998180959774
2024-07-08,0.009877346081013445,0.0059530801479869035
2024-07-09,0.00979076413556803,0.005988500110518063
2024-07-10,0.00977788786995514,0.007075049699964972
2024-07-11,0.009733227877595283,0.007081075390193345
2024-07-12,0.009760574631451078,0.007269849294058262
2024-07-15,0.008987851099217304,0.007003142405868765
2024-07-16,0.008553899622944597,0.007011053993580473
2024-07-17,0.008578983905084105,0.007024906620521275
2024-07-18,0.0063515206509372635,0.006874578304884187
2024-07-19,0.004852178072013225,0.006929907087157176
2024-07-22,0.004950745173858014,0.006158620780267735
2024-07-23,0.0049254815801277,0.006156746927774164
2024-07-24,0.004927680624559885,0.006155095553604613
2024-07-25,0.005400720560117466,0.006379871633248775
2024-07-26,0.008938731255226203,0.00785177056238847
2024-07-29,0.008747172084644027,0.007733675474721172
2024-07-30,0.008750943833738983,0.007745789268474412
2024-07-31,0.00864434248999226,0.007715096347057554
2024-08-01,0.008512778398526632,0.007735820523574441
2024-08-02,0.009169343213117678,0.00817484949135886
2024-08-05,0.008988241339716652,0.008129457686743747
2024-08-06,0.009045767910987126,0.008168897864222386
2024-08-07,0.009045685955780902,0.008149657244417163
2024-08-08,0.009483053346428651,0.006561830105553151
2024-08-09,0.009921485062617186,0.0074699904687676195
2024-08-12,0.011008347056277143,0.00787849299791191
2024-08-13,0.011222949316650133,0.00786538342942113
2024-08-14,0.01129766329360802,0.007919371134381407
2024-08-15,0.011288326381051796,0.007864851194721644
2024-08-16,0.014539593834756644,0.009446784088416198
2024-08-19,0.014772398000153834,0.009715114208825421
2024-08-20,0.014755389114094948,0.009716700592690931
2024-08-21,0.014776548901709062,0.009720507201393811
2024-08-22,0.0147765283205172,0.009714385295486249
2024-08-23,0.01511825592494006,0.010185167814491879
2024-08-26,0.012949489872100295,0.00898776768829902
2024-08-27,0.012939439618832897,0.009010632751525085
2024-08-28,0.012937883826068608,0.009016462533196275
2024-08-29,0.012988978227304842,0.00904801597410771
2024-08-30,0.012989076683274061,0.009058822557545938
2024-09-02,0.012366504325119581,0.008677889528205982
2024-09-03,0.012357832296410487,0.008589291673645073
2024-09-04,0.012359573492042662,0.008586586329766516
2024-09-05,0.012369638449182242,0.008592246471358674
2024-09-06,0.012079668482870084,0.008418768412970384
2024-09-09,0.015131969160241922,0.008737385890068776
2024-09-10,0.014557148621329473,0.00869212313277695
2024-09-11,0.014316109456446542,0.008489331301286405
2024-09-12,0.014745945517636876,0.009245475240951104
2024-09-13,0.01622126345179128,0.012238627869173992
2024-09-16,0.013708002532548802,0.011272441243618779
2024-09-17,0.01343747719947151,0.011022237462229318
2024-09-18,0.013448707084788198,0.011435468061076405
2024-09-19,0.013658663489500537,0.011549177189195176
2024-09-20,0.014847857187429642,0.012476779010665559
2024-09-23,0.014625830618072575,0.011964461840947785
2024-09-24,0.01460828406819637,0.011971383322029495
2024-09-25,0.014750615469925473,0.01198769694789119
2024-09-26,0.014964221380428074,0.011988118025746716
2024-09-27,0.01509153426646311,0.011959686311788743
2024-09-30,0.015091944296277608,0.012087542059924211
2024-10-01,0.015043352225547788,0.011994809791576836
2024-10-02,0.015091160625021725,0.011992386933511675
2024-10-03,0.015135909104645283,0.011989344571293867
2024-10-04,0.015135715691354924,0.011989163648744047
2024-10-07,0.015170349615526104,0.012000210224741717
2024-10-08,0.011471632669647716,0.010669808510052243
2024-10-09,0.01166560475168184,0.010941183547390897
2024-10-10,0.011709937253971726,0.010932853512931646
